Date,Stock,Close,Interest Rate,Inflation Rate,GDP
2013-11-15,CSCO,21.540000915527344,0.09,1.890963,17194.816336956523
2013-11-15,AMZN,18.458499908447266,0.09,1.890963,17194.816336956523
2013-11-18,AAPL,18.522499084472656,0.09,1.890963,17195.00282608696
2013-11-18,JPM,55.7400016784668,0.09,1.890963,17195.00282608696
2013-11-18,AMZN,18.30900001525879,0.09,1.890963,17195.00282608696
2013-11-18,WFC,43.40999984741211,0.09,1.890963,17195.00282608696
2013-11-18,CSCO,21.290000915527344,0.09,1.890963,17195.00282608696
2013-11-18,MS,30.32999992370605,0.09,1.890963,17195.00282608696
2013-11-18,F,16.979999542236328,0.09,1.890963,17195.00282608696
2013-11-18,MSFT,37.20000076293945,0.09,1.890963,17195.00282608696
2013-11-19,AAPL,18.55535697937012,0.09,1.890963,17195.064989130435
2013-11-19,JPM,56.150001525878906,0.09,1.890963,17195.064989130435
2013-11-19,MS,30.34000015258789,0.09,1.890963,17195.064989130435
2013-11-19,AMZN,18.246999740600582,0.09,1.890963,17195.064989130435
2013-11-19,WFC,43.560001373291016,0.09,1.890963,17195.064989130435
2013-11-19,MSFT,36.7400016784668,0.09,1.890963,17195.064989130435
2013-11-19,CSCO,21.420000076293945,0.09,1.890963,17195.064989130435
2013-11-19,F,16.8700008392334,0.09,1.890963,17195.064989130435
2013-11-20,F,16.920000076293945,0.09,1.890963,17195.127152173915
2013-11-20,AMZN,18.12849998474121,0.09,1.890963,17195.127152173915
2013-11-20,CSCO,21.229999542236328,0.09,1.890963,17195.127152173915
2013-11-20,MS,30.270000457763672,0.09,1.890963,17195.127152173915
2013-11-20,JPM,56.09999847412109,0.09,1.890963,17195.127152173915
2013-11-20,WFC,43.619998931884766,0.09,1.890963,17195.127152173915
2013-11-20,AAPL,18.39285659790039,0.09,1.890963,17195.127152173915
2013-11-20,MSFT,37.08000183105469,0.09,1.890963,17195.127152173915
2013-11-21,MS,30.88999938964844,0.09,1.890963,17195.18931521739
2013-11-21,WFC,44.08000183105469,0.09,1.890963,17195.18931521739
2013-11-21,AMZN,18.44599914550781,0.09,1.890963,17195.18931521739
2013-11-21,AAPL,18.61214256286621,0.09,1.890963,17195.18931521739
2013-11-21,CSCO,21.46999931335449,0.09,1.890963,17195.18931521739
2013-11-21,F,17.09000015258789,0.09,1.890963,17195.18931521739
2013-11-21,MSFT,37.400001525878906,0.09,1.890963,17195.18931521739
2013-11-21,JPM,57.220001220703125,0.09,1.890963,17195.18931521739
2013-11-22,MSFT,37.56999969482422,0.09,1.890963,17195.25147826087
2013-11-22,JPM,57.459999084472656,0.09,1.890963,17195.25147826087
2013-11-22,CSCO,21.459999084472656,0.09,1.890963,17195.25147826087
2013-11-22,AAPL,18.564285278320312,0.09,1.890963,17195.25147826087
2013-11-22,WFC,44.36000061035156,0.09,1.890963,17195.25147826087
2013-11-22,MS,31.34000015258789,0.09,1.890963,17195.25147826087
2013-11-22,F,17.010000228881836,0.09,1.890963,17195.25147826087
2013-11-22,AMZN,18.61549949645996,0.09,1.890963,17195.25147826087
2013-11-25,MS,31.540000915527344,0.09,1.890963,17195.437967391306
2013-11-25,CSCO,21.270000457763672,0.09,1.890963,17195.437967391306
2013-11-25,F,16.940000534057617,0.09,1.890963,17195.437967391306
2013-11-25,WFC,44.47999954223633,0.09,1.890963,17195.437967391306
2013-11-25,JPM,57.650001525878906,0.09,1.890963,17195.437967391306
2013-11-25,AMZN,18.832000732421875,0.09,1.890963,17195.437967391306
2013-11-25,MSFT,37.63999938964844,0.09,1.890963,17195.437967391306
2013-11-25,AAPL,18.70499992370605,0.09,1.890963,17195.437967391306
2013-11-26,MS,31.38999938964844,0.09,1.890963,17195.500130434782
2013-11-26,AMZN,19.068500518798828,0.09,1.890963,17195.500130434782
2013-11-26,WFC,44.310001373291016,0.09,1.890963,17195.500130434782
2013-11-26,F,16.8700008392334,0.09,1.890963,17195.500130434782
2013-11-26,CSCO,21.209999084472656,0.09,1.890963,17195.500130434782
2013-11-26,JPM,57.16999816894531,0.09,1.890963,17195.500130434782
2013-11-26,MSFT,37.34999847412109,0.09,1.890963,17195.500130434782
2013-11-26,AAPL,19.049999237060547,0.09,1.890963,17195.500130434782
2013-11-27,MSFT,37.59999847412109,0.09,1.890963,17195.562293478262
2013-11-27,CSCO,21.270000457763672,0.09,1.890963,17195.562293478262
2013-11-27,MS,31.40999984741211,0.09,1.890963,17195.562293478262
2013-11-27,JPM,57.47999954223633,0.09,1.890963,17195.562293478262
2013-11-27,AAPL,19.498571395874023,0.09,1.890963,17195.562293478262
2013-11-27,AMZN,19.33550071716309,0.09,1.890963,17195.562293478262
2013-11-27,WFC,44.27000045776367,0.09,1.890963,17195.562293478262
2013-11-27,F,17.030000686645508,0.09,1.890963,17195.562293478262
2013-11-29,AAPL,19.859643936157227,0.07,1.890963,17195.68661956522
2013-11-29,WFC,44.02000045776367,0.07,1.890963,17195.68661956522
2013-11-29,MS,31.299999237060547,0.07,1.890963,17195.68661956522
2013-11-29,MSFT,38.130001068115234,0.07,1.890963,17195.68661956522
2013-11-29,CSCO,21.25,0.07,1.890963,17195.68661956522
2013-11-29,JPM,57.220001220703125,0.07,1.890963,17195.68661956522
2013-11-29,AMZN,19.68099975585937,0.07,1.890963,17195.68661956522
2013-11-29,F,17.079999923706055,0.07,1.890963,17195.68661956522
2013-12-02,F,17.059999465942383,0.09,1.872378,17195.873108695654
2013-12-02,JPM,56.97999954223633,0.09,1.872378,17195.873108695654
2013-12-02,AMZN,19.614999771118164,0.09,1.872378,17195.873108695654
2013-12-02,WFC,44.18000030517578,0.09,1.872378,17195.873108695654
2013-12-02,MS,31.43000030517578,0.09,1.872378,17195.873108695654
2013-12-02,AAPL,19.686786651611328,0.09,1.872378,17195.873108695654
2013-12-02,MSFT,38.45000076293945,0.09,1.872378,17195.873108695654
2013-12-02,CSCO,21.09000015258789,0.09,1.872378,17195.873108695654
2013-12-03,CSCO,21.26000022888184,0.09,1.872378,17195.93527173913
2013-12-03,JPM,56.86000061035156,0.09,1.872378,17195.93527173913
2013-12-03,F,16.559999465942383,0.09,1.872378,17195.93527173913
2013-12-03,AMZN,19.232999801635746,0.09,1.872378,17195.93527173913
2013-12-03,MSFT,38.310001373291016,0.09,1.872378,17195.93527173913
2013-12-03,AAPL,20.2257137298584,0.09,1.872378,17195.93527173913
2013-12-03,MS,30.96999931335449,0.09,1.872378,17195.93527173913
2013-12-03,WFC,43.72999954223633,0.09,1.872378,17195.93527173913
2013-12-04,JPM,57.18999862670898,0.09,1.872378,17195.99743478261
2013-12-04,MS,31.1299991607666,0.09,1.872378,17195.99743478261
2013-12-04,MSFT,38.93999862670898,0.09,1.872378,17195.99743478261
2013-12-04,WFC,43.75,0.09,1.872378,17195.99743478261
2013-12-04,AMZN,19.29800033569336,0.09,1.872378,17195.99743478261
2013-12-04,F,16.6200008392334,0.09,1.872378,17195.99743478261
2013-12-04,AAPL,20.178571701049805,0.09,1.872378,17195.99743478261
2013-12-04,CSCO,21.25,0.09,1.872378,17195.99743478261
2013-12-05,MSFT,38.0,0.09,1.872378,17196.059597826086
2013-12-05,MS,30.209999084472656,0.09,1.872378,17196.059597826086
2013-12-05,WFC,43.25,0.09,1.872378,17196.059597826086
2013-12-05,JPM,55.81999969482422,0.09,1.872378,17196.059597826086
2013-12-05,AAPL,20.28214263916016,0.09,1.872378,17196.059597826086
2013-12-05,AMZN,19.22450065612793,0.09,1.872378,17196.059597826086
2013-12-05,F,16.739999771118164,0.09,1.872378,17196.059597826086
2013-12-05,CSCO,20.90999984741211,0.09,1.872378,17196.059597826086
2013-12-06,CSCO,21.280000686645508,0.09,1.872378,17196.121760869566
2013-12-06,WFC,44.11000061035156,0.09,1.872378,17196.121760869566
2013-12-06,MSFT,38.36000061035156,0.09,1.872378,17196.121760869566
2013-12-06,JPM,56.060001373291016,0.09,1.872378,17196.121760869566
2013-12-06,AMZN,19.34749984741211,0.09,1.872378,17196.121760869566
2013-12-06,F,16.700000762939453,0.09,1.872378,17196.121760869566
2013-12-06,MS,30.459999084472656,0.09,1.872378,17196.121760869566
2013-12-06,AAPL,20.000713348388672,0.09,1.872378,17196.121760869566
2013-12-09,MS,30.38999938964844,0.09,1.872378,17196.308250000002
2013-12-09,JPM,56.5099983215332,0.09,1.872378,17196.308250000002
2013-12-09,AAPL,20.229642868041992,0.09,1.872378,17196.308250000002
2013-12-09,MSFT,38.709999084472656,0.09,1.872378,17196.308250000002
2013-12-09,F,16.559999465942383,0.09,1.872378,17196.308250000002
2013-12-09,CSCO,21.21999931335449,0.09,1.872378,17196.308250000002
2013-12-09,WFC,44.31999969482422,0.09,1.872378,17196.308250000002
2013-12-09,AMZN,19.24449920654297,0.09,1.872378,17196.308250000002
2013-12-10,AMZN,19.388999938964844,0.09,1.872378,17196.370413043478
2013-12-10,AAPL,20.198213577270508,0.09,1.872378,17196.370413043478
2013-12-10,MSFT,38.11000061035156,0.09,1.872378,17196.370413043478
2013-12-10,WFC,44.11000061035156,0.09,1.872378,17196.370413043478
2013-12-10,JPM,56.70000076293945,0.09,1.872378,17196.370413043478
2013-12-10,MS,30.770000457763672,0.09,1.872378,17196.370413043478
2013-12-10,F,16.530000686645508,0.09,1.872378,17196.370413043478
2013-12-10,CSCO,21.209999084472656,0.09,1.872378,17196.370413043478
2013-12-11,WFC,43.52000045776367,0.08,1.872378,17196.432576086958
2013-12-11,AAPL,20.04857063293457,0.08,1.872378,17196.432576086958
2013-12-11,AMZN,19.10950088500977,0.08,1.872378,17196.432576086958
2013-12-11,F,16.40999984741211,0.08,1.872378,17196.432576086958
2013-12-11,MSFT,37.61000061035156,0.08,1.872378,17196.432576086958
2013-12-11,CSCO,20.8799991607666,0.08,1.872378,17196.432576086958
2013-12-11,JPM,56.06999969482422,0.08,1.872378,17196.432576086958
2013-12-11,MS,30.1200008392334,0.08,1.872378,17196.432576086958
2013-12-12,MSFT,37.220001220703125,0.09,1.872378,17196.494739130434
2013-12-12,MS,30.479999542236328,0.09,1.872378,17196.494739130434
2013-12-12,CSCO,20.51000022888184,0.09,1.872378,17196.494739130434
2013-12-12,JPM,56.310001373291016,0.09,1.872378,17196.494739130434
2013-12-12,AMZN,19.0625,0.09,1.872378,17196.494739130434
2013-12-12,F,16.389999389648438,0.09,1.872378,17196.494739130434
2013-12-12,AAPL,20.019285202026367,0.09,1.872378,17196.494739130434
2013-12-12,WFC,43.5,0.09,1.872378,17196.494739130434
2013-12-13,CSCO,20.239999771118164,0.08,1.872378,17196.556902173914
2013-12-13,F,16.59000015258789,0.08,1.872378,17196.556902173914
2013-12-13,MSFT,36.68999862670898,0.08,1.872378,17196.556902173914
2013-12-13,AMZN,19.21199989318848,0.08,1.872378,17196.556902173914
2013-12-13,WFC,43.72999954223633,0.08,1.872378,17196.556902173914
2013-12-13,MS,31.09000015258789,0.08,1.872378,17196.556902173914
2013-12-13,AAPL,19.801071166992188,0.08,1.872378,17196.556902173914
2013-12-13,JPM,56.16999816894531,0.08,1.872378,17196.556902173914
2013-12-16,JPM,56.41999816894531,0.09,1.872378,17196.74339130435
2013-12-16,AAPL,19.91071319580078,0.09,1.872378,17196.74339130435
2013-12-16,WFC,43.97999954223633,0.09,1.872378,17196.74339130435
2013-12-16,CSCO,20.68000030517578,0.09,1.872378,17196.74339130435
2013-12-16,MSFT,36.88999938964844,0.09,1.872378,17196.74339130435
2013-12-16,AMZN,19.44849967956543,0.09,1.872378,17196.74339130435
2013-12-16,MS,30.920000076293945,0.09,1.872378,17196.74339130435
2013-12-16,F,16.860000610351562,0.09,1.872378,17196.74339130435
2013-12-17,MSFT,36.52000045776367,0.09,1.872378,17196.805554347826
2013-12-17,AMZN,19.38249969482422,0.09,1.872378,17196.805554347826
2013-12-17,F,16.700000762939453,0.09,1.872378,17196.805554347826
2013-12-17,AAPL,19.82107162475586,0.09,1.872378,17196.805554347826
2013-12-17,WFC,43.59000015258789,0.09,1.872378,17196.805554347826
2013-12-17,MS,30.520000457763672,0.09,1.872378,17196.805554347826
2013-12-17,CSCO,20.920000076293945,0.09,1.872378,17196.805554347826
2013-12-17,JPM,55.720001220703125,0.09,1.872378,17196.805554347826
2013-12-18,MSFT,36.58000183105469,0.09,1.872378,17196.867717391306
2013-12-18,WFC,44.93000030517578,0.09,1.872378,17196.867717391306
2013-12-18,AMZN,19.79800033569336,0.09,1.872378,17196.867717391306
2013-12-18,F,15.649999618530272,0.09,1.872378,17196.867717391306
2013-12-18,CSCO,21.0,0.09,1.872378,17196.867717391306
2013-12-18,JPM,57.2400016784668,0.09,1.872378,17196.867717391306
2013-12-18,MS,31.6200008392334,0.09,1.872378,17196.867717391306
2013-12-18,AAPL,19.67035675048828,0.09,1.872378,17196.867717391306
2013-12-19,MS,30.86000061035156,0.09,1.872378,17196.929880434785
2013-12-19,MSFT,36.25,0.09,1.872378,17196.929880434785
2013-12-19,F,15.300000190734863,0.09,1.872378,17196.929880434785
2013-12-19,WFC,45.02000045776367,0.09,1.872378,17196.929880434785
2013-12-19,AAPL,19.44499969482422,0.09,1.872378,17196.929880434785
2013-12-19,JPM,57.22999954223633,0.09,1.872378,17196.929880434785
2013-12-19,CSCO,21.06999969482422,0.09,1.872378,17196.929880434785
2013-12-19,AMZN,19.75950050354004,0.09,1.872378,17196.929880434785
2013-12-20,AMZN,20.11000061035156,0.09,1.872378,17196.99204347826
2013-12-20,AAPL,19.60785675048828,0.09,1.872378,17196.99204347826
2013-12-20,MS,30.93000030517578,0.09,1.872378,17196.99204347826
2013-12-20,WFC,44.959999084472656,0.09,1.872378,17196.99204347826
2013-12-20,F,15.420000076293944,0.09,1.872378,17196.99204347826
2013-12-20,CSCO,21.1299991607666,0.09,1.872378,17196.99204347826
2013-12-20,MSFT,36.79999923706055,0.09,1.872378,17196.99204347826
2013-12-20,JPM,57.70000076293945,0.09,1.872378,17196.99204347826
2013-12-23,AAPL,20.3603572845459,0.09,1.872378,17197.178532608697
2013-12-23,JPM,58.2400016784668,0.09,1.872378,17197.178532608697
2013-12-23,AMZN,20.145999908447266,0.09,1.872378,17197.178532608697
2013-12-23,F,15.149999618530272,0.09,1.872378,17197.178532608697
2013-12-23,MS,31.11000061035156,0.09,1.872378,17197.178532608697
2013-12-23,CSCO,21.56999969482422,0.09,1.872378,17197.178532608697
2013-12-23,WFC,45.209999084472656,0.09,1.872378,17197.178532608697
2013-12-23,MSFT,36.619998931884766,0.09,1.872378,17197.178532608697
2013-12-24,WFC,45.38999938964844,0.08,1.872378,17197.240695652174
2013-12-24,AAPL,20.273929595947266,0.08,1.872378,17197.240695652174
2013-12-24,AMZN,19.959999084472656,0.08,1.872378,17197.240695652174
2013-12-24,CSCO,21.690000534057617,0.08,1.872378,17197.240695652174
2013-12-24,F,15.1899995803833,0.08,1.872378,17197.240695652174
2013-12-24,MS,31.01000022888184,0.08,1.872378,17197.240695652174
2013-12-24,JPM,58.25,0.08,1.872378,17197.240695652174
2013-12-24,MSFT,37.08000183105469,0.08,1.872378,17197.240695652174
2013-12-26,JPM,58.20000076293945,0.08,1.872378,17197.365021739133
2013-12-26,F,15.329999923706056,0.08,1.872378,17197.365021739133
2013-12-26,MS,31.100000381469727,0.08,1.872378,17197.365021739133
2013-12-26,CSCO,21.799999237060547,0.08,1.872378,17197.365021739133
2013-12-26,AMZN,20.21949958801269,0.08,1.872378,17197.365021739133
2013-12-26,MSFT,37.43999862670898,0.08,1.872378,17197.365021739133
2013-12-26,WFC,45.540000915527344,0.08,1.872378,17197.365021739133
2013-12-26,AAPL,20.13928604125977,0.08,1.872378,17197.365021739133
2013-12-27,MSFT,37.290000915527344,0.08,1.872378,17197.42718478261
2013-12-27,MS,31.059999465942383,0.08,1.872378,17197.42718478261
2013-12-27,JPM,58.13999938964844,0.08,1.872378,17197.42718478261
2013-12-27,AAPL,20.00321388244629,0.08,1.872378,17197.42718478261
2013-12-27,WFC,45.5,0.08,1.872378,17197.42718478261
2013-12-27,CSCO,22.020000457763672,0.08,1.872378,17197.42718478261
2013-12-27,AMZN,19.90399932861328,0.08,1.872378,17197.42718478261
2013-12-27,F,15.300000190734863,0.08,1.872378,17197.42718478261
2013-12-30,AMZN,19.668500900268555,0.08,1.872378,17197.613673913045
2013-12-30,AAPL,19.80428504943848,0.08,1.872378,17197.613673913045
2013-12-30,CSCO,22.25,0.08,1.872378,17197.613673913045
2013-12-30,WFC,45.5,0.08,1.872378,17197.613673913045
2013-12-30,F,15.279999732971191,0.08,1.872378,17197.613673913045
2013-12-30,MSFT,37.290000915527344,0.08,1.872378,17197.613673913045
2013-12-30,MS,30.850000381469727,0.08,1.872378,17197.613673913045
2013-12-30,JPM,57.95000076293945,0.08,1.872378,17197.613673913045
2013-12-31,CSCO,22.43000030517578,0.07,1.872378,17197.67583695652
2013-12-31,MS,31.36000061035156,0.07,1.872378,17197.67583695652
2013-12-31,F,15.43000030517578,0.07,1.872378,17197.67583695652
2013-12-31,JPM,58.47999954223633,0.07,1.872378,17197.67583695652
2013-12-31,WFC,45.400001525878906,0.07,1.872378,17197.67583695652
2013-12-31,AMZN,19.93950080871582,0.07,1.872378,17197.67583695652
2013-12-31,MSFT,37.40999984741211,0.07,1.872378,17197.67583695652
2013-12-31,AAPL,20.03642845153809,0.07,1.872378,17197.67583695652
2014-01-02,WFC,45.02000045776367,0.08,1.821944,17201.302111111112
2014-01-02,F,15.4399995803833,0.08,1.821944,17201.302111111112
2014-01-02,MSFT,37.15999984741211,0.08,1.821944,17201.302111111112
2014-01-02,MS,31.030000686645508,0.08,1.821944,17201.302111111112
2014-01-02,CSCO,22.0,0.08,1.821944,17201.302111111112
2014-01-02,JPM,58.209999084472656,0.08,1.821944,17201.302111111112
2014-01-02,AMZN,19.898500442504883,0.08,1.821944,17201.302111111112
2014-01-02,AAPL,19.754642486572266,0.08,1.821944,17201.302111111112
2014-01-03,MSFT,36.90999984741211,0.08,1.821944,17204.866222222223
2014-01-03,MS,31.51000022888184,0.08,1.821944,17204.866222222223
2014-01-03,F,15.510000228881836,0.08,1.821944,17204.866222222223
2014-01-03,AMZN,19.82200050354004,0.08,1.821944,17204.866222222223
2014-01-03,CSCO,21.979999542236328,0.08,1.821944,17204.866222222223
2014-01-03,AAPL,19.320714950561523,0.08,1.821944,17204.866222222223
2014-01-03,WFC,45.34000015258789,0.08,1.821944,17204.866222222223
2014-01-03,JPM,58.65999984741211,0.08,1.821944,17204.866222222223
2014-01-06,CSCO,22.01000022888184,0.08,1.821944,17215.558555555555
2014-01-06,WFC,45.41999816894531,0.08,1.821944,17215.558555555555
2014-01-06,MSFT,36.130001068115234,0.08,1.821944,17215.558555555555
2014-01-06,MS,31.6200008392334,0.08,1.821944,17215.558555555555
2014-01-06,AAPL,19.426071166992188,0.08,1.821944,17215.558555555555
2014-01-06,AMZN,19.68149948120117,0.08,1.821944,17215.558555555555
2014-01-06,F,15.579999923706056,0.08,1.821944,17215.558555555555
2014-01-06,JPM,59.0,0.08,1.821944,17215.558555555555
2014-01-07,MSFT,36.40999984741211,0.07,1.821944,17219.122666666666
2014-01-07,AMZN,19.901500701904297,0.07,1.821944,17219.122666666666
2014-01-07,F,15.380000114440918,0.07,1.821944,17219.122666666666
2014-01-07,AAPL,19.28714370727539,0.07,1.821944,17219.122666666666
2014-01-07,MS,31.520000457763672,0.07,1.821944,17219.122666666666
2014-01-07,WFC,45.400001525878906,0.07,1.821944,17219.122666666666
2014-01-07,CSCO,22.309999465942383,0.07,1.821944,17219.122666666666
2014-01-07,JPM,58.31999969482422,0.07,1.821944,17219.122666666666
2014-01-08,MS,31.559999465942383,0.07,1.821944,17222.68677777778
2014-01-08,CSCO,22.290000915527344,0.07,1.821944,17222.68677777778
2014-01-08,WFC,45.91999816894531,0.07,1.821944,17222.68677777778
2014-01-08,MSFT,35.7599983215332,0.07,1.821944,17222.68677777778
2014-01-08,JPM,58.869998931884766,0.07,1.821944,17222.68677777778
2014-01-08,F,15.539999961853027,0.07,1.821944,17222.68677777778
2014-01-08,AMZN,20.09600067138672,0.07,1.821944,17222.68677777778
2014-01-08,AAPL,19.40928649902344,0.07,1.821944,17222.68677777778
2014-01-09,JPM,58.7599983215332,0.07,1.821944,17226.25088888889
2014-01-09,MS,31.549999237060547,0.07,1.821944,17226.25088888889
2014-01-09,F,15.84000015258789,0.07,1.821944,17226.25088888889
2014-01-09,AAPL,19.16142845153809,0.07,1.821944,17226.25088888889
2014-01-09,CSCO,22.09000015258789,0.07,1.821944,17226.25088888889
2014-01-09,AMZN,20.050500869750977,0.07,1.821944,17226.25088888889
2014-01-09,MSFT,35.529998779296875,0.07,1.821944,17226.25088888889
2014-01-09,WFC,46.15999984741211,0.07,1.821944,17226.25088888889
2014-01-10,CSCO,22.21999931335449,0.07,1.821944,17229.815000000002
2014-01-10,WFC,45.93999862670898,0.07,1.821944,17229.815000000002
2014-01-10,AMZN,19.882999420166016,0.07,1.821944,17229.815000000002
2014-01-10,MSFT,36.040000915527344,0.07,1.821944,17229.815000000002
2014-01-10,F,16.06999969482422,0.07,1.821944,17229.815000000002
2014-01-10,JPM,58.4900016784668,0.07,1.821944,17229.815000000002
2014-01-10,MS,31.299999237060547,0.07,1.821944,17229.815000000002
2014-01-10,AAPL,19.033571243286133,0.07,1.821944,17229.815000000002
2014-01-13,WFC,45.560001373291016,0.07,1.821944,17240.507333333335
2014-01-13,CSCO,22.190000534057617,0.07,1.821944,17240.507333333335
2014-01-13,F,16.110000610351562,0.07,1.821944,17240.507333333335
2014-01-13,MS,30.8700008392334,0.07,1.821944,17240.507333333335
2014-01-13,JPM,57.70000076293945,0.07,1.821944,17240.507333333335
2014-01-13,AAPL,19.133214950561523,0.07,1.821944,17240.507333333335
2014-01-13,MSFT,34.97999954223633,0.07,1.821944,17240.507333333335
2014-01-13,AMZN,19.54899978637696,0.07,1.821944,17240.507333333335
2014-01-14,CSCO,22.40999984741211,0.07,1.821944,17244.071444444446
2014-01-14,AAPL,19.51392936706543,0.07,1.821944,17244.071444444446
2014-01-14,MS,31.100000381469727,0.07,1.821944,17244.071444444446
2014-01-14,JPM,57.7400016784668,0.07,1.821944,17244.071444444446
2014-01-14,WFC,45.59000015258789,0.07,1.821944,17244.071444444446
2014-01-14,MSFT,35.779998779296875,0.07,1.821944,17244.071444444446
2014-01-14,F,16.399999618530273,0.07,1.821944,17244.071444444446
2014-01-14,AMZN,19.87700080871582,0.07,1.821944,17244.071444444446
2014-01-15,WFC,46.400001525878906,0.07,1.821944,17247.635555555556
2014-01-15,MS,32.220001220703125,0.07,1.821944,17247.635555555556
2014-01-15,JPM,59.4900016784668,0.07,1.821944,17247.635555555556
2014-01-15,AMZN,19.793500900268555,0.07,1.821944,17247.635555555556
2014-01-15,AAPL,19.90571403503418,0.07,1.821944,17247.635555555556
2014-01-15,CSCO,22.780000686645508,0.07,1.821944,17247.635555555556
2014-01-15,MSFT,36.7599983215332,0.07,1.821944,17247.635555555556
2014-01-15,F,16.700000762939453,0.07,1.821944,17247.635555555556
2014-01-16,F,16.729999542236328,0.07,1.821944,17251.199666666667
2014-01-16,JPM,58.9900016784668,0.07,1.821944,17251.199666666667
2014-01-16,MS,32.0,0.07,1.821944,17251.199666666667
2014-01-16,AMZN,19.790000915527344,0.07,1.821944,17251.199666666667
2014-01-16,AAPL,19.79464340209961,0.07,1.821944,17251.199666666667
2014-01-16,CSCO,22.780000686645508,0.07,1.821944,17251.199666666667
2014-01-16,MSFT,36.88999938964844,0.07,1.821944,17251.199666666667
2014-01-16,WFC,46.38999938964844,0.07,1.821944,17251.199666666667
2014-01-17,F,16.520000457763672,0.07,1.821944,17254.763777777778
2014-01-17,CSCO,22.739999771118164,0.07,1.821944,17254.763777777778
2014-01-17,MSFT,36.380001068115234,0.07,1.821944,17254.763777777778
2014-01-17,AMZN,19.980499267578125,0.07,1.821944,17254.763777777778
2014-01-17,AAPL,19.309642791748047,0.07,1.821944,17254.763777777778
2014-01-17,WFC,46.38999938964844,0.07,1.821944,17254.763777777778
2014-01-17,MS,33.400001525878906,0.07,1.821944,17254.763777777778
2014-01-17,JPM,58.11000061035156,0.07,1.821944,17254.763777777778
2014-01-21,MS,32.630001068115234,0.07,1.821944,17269.020222222225
2014-01-21,AMZN,20.352500915527344,0.07,1.821944,17269.020222222225
2014-01-21,AAPL,19.609643936157227,0.07,1.821944,17269.020222222225
2014-01-21,CSCO,22.82999992370605,0.07,1.821944,17269.020222222225
2014-01-21,F,16.40999984741211,0.07,1.821944,17269.020222222225
2014-01-21,MSFT,36.16999816894531,0.07,1.821944,17269.020222222225
2014-01-21,WFC,46.5,0.07,1.821944,17269.020222222225
2014-01-21,JPM,58.16999816894531,0.07,1.821944,17269.020222222225
2014-01-22,JPM,57.59000015258789,0.07,1.821944,17272.584333333336
2014-01-22,F,16.549999237060547,0.07,1.821944,17272.584333333336
2014-01-22,AAPL,19.696786880493164,0.07,1.821944,17272.584333333336
2014-01-22,WFC,46.66999816894531,0.07,1.821944,17272.584333333336
2014-01-22,MS,32.290000915527344,0.07,1.821944,17272.584333333336
2014-01-22,AMZN,20.22699928283692,0.07,1.821944,17272.584333333336
2014-01-22,MSFT,35.93000030517578,0.07,1.821944,17272.584333333336
2014-01-22,CSCO,22.84000015258789,0.07,1.821944,17272.584333333336
2014-01-23,AMZN,19.99349975585937,0.07,1.821944,17276.148444444447
2014-01-23,MS,31.479999542236328,0.07,1.821944,17276.148444444447
2014-01-23,JPM,56.470001220703125,0.07,1.821944,17276.148444444447
2014-01-23,AAPL,19.863571166992188,0.07,1.821944,17276.148444444447
2014-01-23,MSFT,36.060001373291016,0.07,1.821944,17276.148444444447
2014-01-23,CSCO,22.559999465942383,0.07,1.821944,17276.148444444447
2014-01-23,WFC,46.34999847412109,0.07,1.821944,17276.148444444447
2014-01-23,F,16.43000030517578,0.07,1.821944,17276.148444444447
2014-01-24,AAPL,19.502500534057617,0.07,1.821944,17279.712555555558
2014-01-24,MS,30.450000762939453,0.07,1.821944,17279.712555555558
2014-01-24,AMZN,19.3799991607666,0.07,1.821944,17279.712555555558
2014-01-24,JPM,55.09000015258789,0.07,1.821944,17279.712555555558
2014-01-24,CSCO,22.200000762939453,0.07,1.821944,17279.712555555558
2014-01-24,F,15.829999923706056,0.07,1.821944,17279.712555555558
2014-01-24,MSFT,36.810001373291016,0.07,1.821944,17279.712555555558
2014-01-24,WFC,45.47999954223633,0.07,1.821944,17279.712555555558
2014-01-27,F,15.710000038146973,0.07,1.821944,17290.40488888889
2014-01-27,JPM,55.09000015258789,0.07,1.821944,17290.40488888889
2014-01-27,WFC,45.52999877929688,0.07,1.821944,17290.40488888889
2014-01-27,CSCO,22.0,0.07,1.821944,17290.40488888889
2014-01-27,AAPL,19.66071319580078,0.07,1.821944,17290.40488888889
2014-01-27,MSFT,36.02999877929688,0.07,1.821944,17290.40488888889
2014-01-27,MS,29.96999931335449,0.07,1.821944,17290.40488888889
2014-01-27,AMZN,19.31399917602539,0.07,1.821944,17290.40488888889
2014-01-28,F,15.720000267028809,0.07,1.821944,17293.969
2014-01-28,JPM,55.7400016784668,0.07,1.821944,17293.969
2014-01-28,AAPL,18.08928680419922,0.07,1.821944,17293.969
2014-01-28,MSFT,36.27000045776367,0.07,1.821944,17293.969
2014-01-28,MS,30.1299991607666,0.07,1.821944,17293.969
2014-01-28,AMZN,19.72150039672852,0.07,1.821944,17293.969
2014-01-28,WFC,45.959999084472656,0.07,1.821944,17293.969
2014-01-28,CSCO,21.75,0.07,1.821944,17293.969
2014-01-29,JPM,55.52999877929688,0.07,1.821944,17297.53311111111
2014-01-29,AAPL,17.883928298950195,0.07,1.821944,17297.53311111111
2014-01-29,WFC,45.59000015258789,0.07,1.821944,17297.53311111111
