Date,Stock,Close
2007-11-21,WFC,29.920000076293945
2007-11-21,AMZN,3.98799991607666
2007-11-21,CSCO,28.25
2007-11-23,AMZN,4.071499824523926
2007-11-23,MS,49.88999938964844
2007-11-23,JPM,41.95000076293945
2007-11-23,F,7.190000057220459
2007-11-23,AAPL,6.126429080963135
2007-11-23,MSFT,34.11000061035156
2007-11-23,WFC,30.84000015258789
2007-11-23,CSCO,28.690000534057617
2007-11-26,MSFT,32.970001220703125
2007-11-26,AAPL,6.162143230438232
2007-11-26,CSCO,27.5
2007-11-26,JPM,40.459999084472656
2007-11-26,MS,47.95000076293945
2007-11-26,AMZN,4.065000057220459
2007-11-26,WFC,29.489999771118164
2007-11-26,F,7.03000020980835
2007-11-27,JPM,42.34999847412109
2007-11-27,AMZN,4.2795000076293945
2007-11-27,MSFT,33.060001373291016
2007-11-27,MS,49.79999923706055
2007-11-27,WFC,29.82999992370605
2007-11-27,F,7.070000171661377
2007-11-27,AAPL,6.243214130401611
2007-11-27,CSCO,27.489999771118164
2007-11-28,MS,53.5
2007-11-28,MSFT,33.70000076293945
2007-11-28,F,7.360000133514404
2007-11-28,CSCO,28.049999237060547
2007-11-28,JPM,43.959999084472656
2007-11-28,AMZN,4.514999866485596
2007-11-28,AAPL,6.436429023742676
2007-11-28,WFC,30.71999931335449
2007-11-29,AAPL,6.581786155700684
2007-11-29,JPM,43.650001525878906
2007-11-29,MS,52.34000015258789
2007-11-29,WFC,30.540000915527344
2007-11-29,CSCO,28.149999618530277
2007-11-29,AMZN,4.457499980926514
2007-11-29,MSFT,33.59000015258789
2007-11-29,F,7.289999961853027
2007-11-30,AMZN,4.527999877929688
2007-11-30,AAPL,6.507856845855713
2007-11-30,JPM,45.619998931884766
2007-11-30,WFC,32.43000030517578
2007-11-30,MS,52.720001220703125
2007-11-30,MSFT,33.599998474121094
2007-11-30,F,7.510000228881836
2007-11-30,CSCO,28.020000457763672
2007-12-03,AMZN,4.545499801635742
2007-12-03,WFC,31.84000015258789
2007-12-03,AAPL,6.387856960296631
2007-12-03,MS,52.27999877929688
2007-12-03,MSFT,32.91999816894531
2007-12-03,F,7.25
2007-12-03,CSCO,27.56999969482422
2007-12-03,JPM,45.209999084472656
2007-12-04,F,6.96999979019165
2007-12-04,MSFT,32.77000045776367
2007-12-04,JPM,44.150001525878906
2007-12-04,CSCO,26.959999084472656
2007-12-04,MS,50.0099983215332
2007-12-04,AAPL,6.421785831451416
2007-12-04,WFC,31.76000022888184
2007-12-04,AMZN,4.7204999923706055
2007-12-05,MS,50.11000061035156
2007-12-05,WFC,32.400001525878906
2007-12-05,MSFT,34.150001525878906
2007-12-05,AAPL,6.625
2007-12-05,F,6.980000019073486
2007-12-05,CSCO,27.479999542236328
2007-12-05,JPM,44.900001525878906
2007-12-05,AMZN,4.6595001220703125
2007-12-06,JPM,46.209999084472656
2007-12-06,F,7.059999942779541
2007-12-06,MSFT,34.54999923706055
2007-12-06,WFC,32.59000015258789
2007-12-06,AMZN,4.7104997634887695
2007-12-06,CSCO,27.790000915527344
2007-12-06,MS,51.58000183105469
2007-12-06,AAPL,6.783928871154785
2007-12-07,WFC,31.709999084472656
2007-12-07,F,7.059999942779541
2007-12-07,AMZN,4.715499877929688
2007-12-07,AAPL,6.939286231994629
2007-12-07,MS,51.68999862670898
2007-12-07,JPM,46.08000183105469
2007-12-07,MSFT,34.529998779296875
2007-12-07,CSCO,27.450000762939453
2007-12-10,MS,54.369998931884766
2007-12-10,F,7.139999866485596
2007-12-10,JPM,47.41999816894531
2007-12-10,CSCO,27.65999984741211
2007-12-10,AAPL,6.936070919036865
2007-12-10,WFC,32.63999938964844
2007-12-10,MSFT,34.7599983215332
2007-12-10,AMZN,4.651000022888184
2007-12-11,WFC,30.770000457763672
2007-12-11,CSCO,28.020000457763672
2007-12-11,JPM,45.93999862670898
2007-12-11,AMZN,4.537499904632568
2007-12-11,MS,49.95000076293945
2007-12-11,MSFT,34.099998474121094
2007-12-11,AAPL,6.7335710525512695
2007-12-11,F,6.96999979019165
2007-12-12,F,7.059999942779541
2007-12-12,MS,50.369998931884766
2007-12-12,JPM,46.150001525878906
2007-12-12,WFC,30.670000076293945
2007-12-12,CSCO,28.799999237060547
2007-12-12,AMZN,4.564000129699707
2007-12-12,MSFT,34.470001220703125
2007-12-12,AAPL,6.816429138183594
2007-12-13,F,6.989999771118164
2007-12-13,JPM,45.7599983215332
2007-12-13,MS,50.20000076293945
2007-12-13,MSFT,35.220001220703125
2007-12-13,AAPL,6.851070880889893
2007-12-13,CSCO,29.059999465942383
2007-12-13,WFC,30.559999465942383
2007-12-13,AMZN,4.619999885559082
2007-12-14,F,6.889999866485596
2007-12-14,MS,50.29999923706055
2007-12-14,MSFT,35.310001373291016
2007-12-14,AAPL,6.799643039703369
2007-12-14,CSCO,28.649999618530277
2007-12-14,WFC,30.06999969482422
2007-12-14,JPM,45.20000076293945
2007-12-14,AMZN,4.453999996185303
2007-12-17,CSCO,27.950000762939453
2007-12-17,F,6.800000190734863
2007-12-17,JPM,44.52999877929688
2007-12-17,MS,49.52999877929688
2007-12-17,AMZN,4.254499912261963
2007-12-17,MSFT,34.38999938964844
2007-12-17,AAPL,6.585713863372803
2007-12-17,WFC,30.06999969482422
2007-12-18,MS,48.06999969482422
2007-12-18,WFC,30.31999969482422
2007-12-18,AAPL,6.534999847412109
2007-12-18,AMZN,4.3445000648498535
2007-12-18,MSFT,34.7400016784668
2007-12-18,F,6.809999942779541
2007-12-18,CSCO,28.149999618530277
2007-12-18,JPM,43.900001525878906
2007-12-19,AAPL,6.539999961853027
2007-12-19,AMZN,4.468999862670898
2007-12-19,MSFT,34.790000915527344
2007-12-19,WFC,30.6200008392334
2007-12-19,MS,50.08000183105469
2007-12-19,JPM,43.97999954223633
2007-12-19,F,6.760000228881836
2007-12-19,CSCO,28.190000534057617
2007-12-20,WFC,30.3700008392334
2007-12-20,MS,51.369998931884766
2007-12-20,AAPL,6.686070919036865
2007-12-20,JPM,43.33000183105469
2007-12-20,CSCO,28.280000686645508
2007-12-20,MSFT,35.52000045776367
2007-12-20,AMZN,4.52899980545044
2007-12-20,F,6.789999961853027
2007-12-21,WFC,30.3700008392334
2007-12-21,MS,54.369998931884766
2007-12-21,AMZN,4.563000202178955
2007-12-21,JPM,44.11000061035156
2007-12-21,MSFT,36.060001373291016
2007-12-21,AAPL,6.925356864929199
2007-12-21,CSCO,28.600000381469727
2007-12-21,F,6.789999961853027
2007-12-24,F,6.75
2007-12-24,JPM,44.83000183105469
2007-12-24,AAPL,7.099999904632568
2007-12-24,MSFT,36.58000183105469
2007-12-24,CSCO,28.71999931335449
2007-12-24,MS,54.970001220703125
2007-12-24,WFC,31.200000762939453
2007-12-24,AMZN,4.55049991607666
2007-12-26,JPM,44.93999862670898
2007-12-26,CSCO,28.3799991607666
2007-12-26,AMZN,4.642499923706055
2007-12-26,MS,55.0
2007-12-26,WFC,31.26000022888184
2007-12-26,MSFT,36.61000061035156
2007-12-26,AAPL,7.1053571701049805
2007-12-26,F,6.889999866485596
2007-12-27,MSFT,35.970001220703125
2007-12-27,CSCO,27.790000915527344
2007-12-27,JPM,43.63999938964844
2007-12-27,AAPL,7.091785907745361
2007-12-27,F,6.840000152587891
2007-12-27,WFC,30.299999237060547
2007-12-27,AMZN,4.712500095367432
2007-12-27,MS,53.31999969482422
2007-12-28,AMZN,4.722499847412109
2007-12-28,CSCO,27.559999465942383
2007-12-28,MSFT,36.119998931884766
2007-12-28,MS,53.220001220703125
2007-12-28,F,6.699999809265137
2007-12-28,AAPL,7.136785984039307
2007-12-28,WFC,30.09000015258789
2007-12-28,JPM,43.2599983215332
2007-12-31,MS,53.11000061035156
2007-12-31,CSCO,27.06999969482422
2007-12-31,F,6.730000019073486
2007-12-31,AMZN,4.631999969482422
2007-12-31,JPM,43.650001525878906
2007-12-31,MSFT,35.599998474121094
2007-12-31,WFC,30.190000534057617
2007-12-31,AAPL,7.074285984039307
2008-01-02,MS,50.95000076293945
2008-01-02,MSFT,35.220001220703125
2008-01-02,AAPL,6.958570957183838
2008-01-02,AMZN,4.8125
2008-01-02,CSCO,26.540000915527344
2008-01-02,WFC,29.100000381469727
2008-01-02,JPM,42.16999816894531
2008-01-02,F,6.599999904632568
2008-01-03,MSFT,35.369998931884766
2008-01-03,WFC,28.520000457763672
2008-01-03,F,6.449999809265137
2008-01-03,AAPL,6.961785793304443
2008-01-03,MS,50.93999862670898
2008-01-03,JPM,41.880001068115234
2008-01-03,CSCO,26.75
2008-01-03,AMZN,4.760499954223633
2008-01-04,CSCO,26.1200008392334
2008-01-04,MSFT,34.380001068115234
2008-01-04,MS,49.29999923706055
2008-01-04,AAPL,6.430356979370117
2008-01-04,WFC,27.489999771118164
2008-01-04,F,6.130000114440918
2008-01-04,AMZN,4.439499855041504
2008-01-04,JPM,40.93000030517578
2008-01-07,JPM,41.34000015258789
2008-01-07,WFC,27.68000030517578
2008-01-07,AMZN,4.440999984741211
2008-01-07,CSCO,26.1299991607666
2008-01-07,MS,48.310001373291016
2008-01-07,MSFT,34.61000061035156
2008-01-07,F,6.159999847412109
2008-01-07,AAPL,6.34428596496582
2008-01-08,AAPL,6.116071224212647
2008-01-08,CSCO,25.43000030517578
2008-01-08,MS,46.400001525878906
2008-01-08,JPM,39.70000076293945
2008-01-08,WFC,26.5
2008-01-08,F,6.099999904632568
2008-01-08,MSFT,33.45000076293945
2008-01-08,AMZN,4.394000053405762
2008-01-09,JPM,40.2599983215332
2008-01-09,WFC,27.040000915527344
2008-01-09,AAPL,6.4071431159973145
2008-01-09,CSCO,26.239999771118164
2008-01-09,MS,47.72999954223633
2008-01-09,MSFT,34.439998626708984
2008-01-09,F,6.070000171661377
2008-01-09,AMZN,4.261000156402588
2008-01-10,AMZN,4.2129998207092285
2008-01-10,MS,48.40999984741211
2008-01-10,CSCO,26.239999771118164
2008-01-10,MSFT,34.33000183105469
2008-01-10,JPM,41.33000183105469
2008-01-10,F,6.25
2008-01-10,AAPL,6.35785722732544
2008-01-10,WFC,27.90999984741211
2008-01-11,MS,48.38999938964844
2008-01-11,AAPL,6.167500019073486
2008-01-11,AMZN,4.053999900817871
2008-01-11,MSFT,33.90999984741211
2008-01-11,JPM,40.86000061035156
2008-01-11,CSCO,25.8700008392334
2008-01-11,WFC,28.200000762939453
2008-01-11,F,6.059999942779541
2008-01-14,AAPL,6.385000228881836
2008-01-14,F,6.179999828338623
2008-01-14,CSCO,26.290000915527344
2008-01-14,AMZN,4.143499851226807
2008-01-14,WFC,28.209999084472656
2008-01-14,MSFT,34.38999938964844
2008-01-14,JPM,41.36000061035156
2008-01-14,MS,48.900001525878906
2008-01-15,MSFT,34.0
2008-01-15,WFC,26.489999771118164
2008-01-15,AMZN,4.01200008392334
2008-01-15,F,5.96999979019165
2008-01-15,CSCO,25.850000381469727
2008-01-15,JPM,39.16999816894531
2008-01-15,AAPL,6.037143230438232
2008-01-15,MS,47.130001068115234
2008-01-16,AMZN,4.017499923706055
2008-01-16,AAPL,5.701428890228272
2008-01-16,CSCO,25.149999618530277
2008-01-16,JPM,41.43000030517578
2008-01-16,F,5.860000133514404
2008-01-16,WFC,27.3700008392334
2008-01-16,MS,47.38999938964844
2008-01-16,MSFT,33.22999954223633
2008-01-17,MSFT,33.11000061035156
2008-01-17,F,5.760000228881836
2008-01-17,AMZN,4.00600004196167
2008-01-17,AAPL,5.746070861816406
2008-01-17,MS,45.25
2008-01-17,JPM,40.040000915527344
2008-01-17,WFC,26.1299991607666
2008-01-17,CSCO,24.32999992370605
2008-01-18,MS,45.11000061035156
2008-01-18,F,5.920000076293945
2008-01-18,MSFT,33.0099983215332
2008-01-18,JPM,39.59000015258789
2008-01-18,AAPL,5.762856960296631
2008-01-18,AMZN,3.98799991607666
2008-01-18,WFC,25.479999542236328
2008-01-18,CSCO,24.299999237060547
2008-01-22,MSFT,31.959999084472656
2008-01-22,JPM,40.86000061035156
2008-01-22,F,5.929999828338623
2008-01-22,CSCO,23.479999542236328
2008-01-22,WFC,26.950000762939453
2008-01-22,MS,48.52999877929688
2008-01-22,AMZN,3.924000024795532
2008-01-22,AAPL,5.558570861816406
2008-01-23,WFC,29.3799991607666
2008-01-23,JPM,45.720001220703125
2008-01-23,CSCO,24.030000686645508
2008-01-23,F,6.300000190734863
2008-01-23,MSFT,31.93000030517578
2008-01-23,MS,51.70000076293945
2008-01-23,AMZN,3.698499917984009
2008-01-23,AAPL,4.966785907745361
2008-01-24,F,6.260000228881836
2008-01-24,AAPL,4.8428568840026855
2008-01-24,MSFT,33.25
2008-01-24,AMZN,3.883500099182129
2008-01-24,WFC,31.15999984741211
2008-01-24,JPM,44.959999084472656
2008-01-24,MS,51.22999954223633
2008-01-24,CSCO,25.11000061035156
2008-01-25,F,6.579999923706055
2008-01-25,WFC,30.65999984741211
2008-01-25,JPM,43.63999938964844
2008-01-25,AAPL,4.643214225769043
2008-01-25,MS,48.88999938964844
2008-01-25,AMZN,3.880000114440918
2008-01-25,MSFT,32.939998626708984
2008-01-25,CSCO,24.200000762939453
2008-01-28,JPM,45.56999969482422
2008-01-28,CSCO,24.100000381469727
2008-01-28,MS,49.59000015258789
2008-01-28,WFC,31.799999237060547
2008-01-28,AMZN,3.7909998893737793
2008-01-28,MSFT,32.720001220703125
2008-01-28,F,6.670000076293945
2008-01-28,AAPL,4.643214225769043
2008-01-29,CSCO,24.059999465942383
2008-01-29,AMZN,3.697499990463257
2008-01-29,MS,49.459999084472656
2008-01-29,MSFT,32.599998474121094
2008-01-29,AAPL,4.697856903076172
2008-01-29,F,6.690000057220459
2008-01-29,WFC,32.599998474121094
2008-01-29,JPM,47.45000076293945
2008-01-30,MS,48.630001068115234
2008-01-30,F,6.75
2008-01-30,WFC,32.7599983215332
2008-01-30,AAPL,4.720714092254639
2008-01-30,AMZN,3.7105000019073486
2008-01-30,JPM,47.34999847412109
2008-01-30,CSCO,24.36000061035156
2008-01-30,MSFT,32.20000076293945
2008-01-31,F,6.639999866485596
2008-01-31,MSFT,32.599998474121094
2008-01-31,AMZN,3.884999990463257
2008-01-31,MS,49.34000015258789
2008-01-31,JPM,47.400001525878906
2008-01-31,AAPL,4.834286212921143
2008-01-31,CSCO,24.5
2008-01-31,WFC,34.08000183105469
2008-02-01,MS,48.25
2008-02-01,JPM,48.25
2008-02-01,F,6.849999904632568
2008-02-01,AAPL,4.776785850524902
2008-02-01,CSCO,24.940000534057617
2008-02-01,MSFT,30.450000762939453
2008-02-01,AMZN,3.7314999103546143
2008-02-01,WFC,33.650001525878906
2008-02-04,AAPL,4.701786041259766
2008-02-04,MSFT,30.190000534057617
2008-02-04,AMZN,3.697499990463257
2008-02-04,WFC,31.38999938964844
2008-02-04,CSCO,23.81999969482422
2008-02-04,F,6.679999828338623
2008-02-04,JPM,46.220001220703125
2008-02-04,MS,48.02999877929688
2008-02-05,F,6.429999828338623
2008-02-05,WFC,30.46999931335449
2008-02-05,AAPL,4.619999885559082
2008-02-05,JPM,43.88999938964844
2008-02-05,CSCO,23.26000022888184
2008-02-05,MSFT,29.06999969482422
2008-02-05,AMZN,3.6045000553131104
2008-02-05,MS,45.560001373291016
2008-02-06,F,6.309999942779541
2008-02-06,WFC,30.07999992370605
2008-02-06,AAPL,4.357142925262451
2008-02-06,JPM,43.720001220703125
2008-02-06,MS,44.95000076293945
2008-02-06,MSFT,28.520000457763672
2008-02-06,AMZN,3.424499988555908
2008-02-06,CSCO,23.07999992370605
2008-02-07,F,6.170000076293945
2008-02-07,WFC,30.459999084472656
2008-02-07,AAPL,4.329999923706055
2008-02-07,AMZN,3.5455000400543213
2008-02-07,JPM,45.11000061035156
2008-02-07,CSCO,23.3799991607666
2008-02-07,MS,44.880001068115234
2008-02-07,MSFT,28.1200008392334
2008-02-08,F,6.079999923706055
2008-02-08,AAPL,4.481429100036621
2008-02-08,WFC,29.479999542236328
2008-02-08,CSCO,23.540000915527344
2008-02-08,JPM,43.81999969482422
2008-02-08,AMZN,3.674999952316284
2008-02-08,MS,43.18999862670898
2008-02-08,MSFT,28.559999465942383
2008-02-11,MSFT,28.209999084472656
2008-02-11,AMZN,3.759500026702881
2008-02-11,F,6.389999866485596
2008-02-11,AAPL,4.623213768005371
2008-02-11,CSCO,23.520000457763672
2008-02-11,JPM,43.34999847412109
2008-02-11,WFC,29.540000915527344
2008-02-11,MS,42.52999877929688
2008-02-12,JPM,43.310001373291016
2008-02-12,MSFT,28.34000015258789
2008-02-12,AMZN,3.722500085830689
2008-02-12,MS,42.709999084472656
2008-02-12,AAPL,4.459286212921143
2008-02-12,WFC,29.920000076293945
2008-02-12,F,6.460000038146973
2008-02-12,CSCO,23.43000030517578
2008-02-13,AAPL,4.621428966522217
2008-02-13,AMZN,3.8864998817443848
2008-02-13,F,6.579999923706055
2008-02-13,MS,43.22999954223633
2008-02-13,JPM,44.09999847412109
2008-02-13,MSFT,28.959999084472656
2008-02-13,WFC,30.46999931335449
2008-02-13,CSCO,24.059999465942383
2008-02-14,AMZN,3.7899999618530273
2008-02-14,F,6.460000038146973
2008-02-14,MSFT,28.5
2008-02-14,MS,42.619998931884766
2008-02-14,AAPL,4.552143096923828
2008-02-14,JPM,42.61000061035156
2008-02-14,WFC,29.59000015258789
2008-02-14,CSCO,23.530000686645508
2008-02-15,MSFT,28.420000076293945
2008-02-15,WFC,29.690000534057617
2008-02-15,JPM,43.25
2008-02-15,F,6.449999809265137
2008-02-15,CSCO,23.299999237060547
2008-02-15,MS,42.31999969482422
2008-02-15,AAPL,4.451070785522461
2008-02-15,AMZN,3.6480000019073486
2008-02-19,AAPL,4.363571166992188
2008-02-19,AMZN,3.6040000915527344
2008-02-19,JPM,42.83000183105469
2008-02-19,MSFT,28.170000076293945
2008-02-19,F,6.480000019073486
2008-02-19,WFC,29.86000061035156
2008-02-19,MS,41.4900016784668
2008-02-19,CSCO,22.8799991607666
2008-02-20,WFC,30.649999618530277
2008-02-20,JPM,43.150001525878906
2008-02-20,MS,43.54999923706055
2008-02-20,AAPL,4.42214298248291
2008-02-20,MSFT,28.21999931335449
2008-02-20,F,6.409999847412109
2008-02-20,AMZN,3.681999921798706
2008-02-20,CSCO,23.200000762939453
2008-02-21,MSFT,28.100000381469727
2008-02-21,MS,43.16999816894531
2008-02-21,JPM,43.06999969482422
2008-02-21,WFC,30.739999771118164
2008-02-21,F,6.230000019073486
2008-02-21,AMZN,3.494999885559082
2008-02-21,AAPL,4.340713977813721
2008-02-21,CSCO,23.190000534057617
2008-02-22,AAPL,4.2664289474487305
2008-02-22,WFC,31.440000534057617
2008-02-22,MSFT,27.68000030517578
2008-02-22,MS,44.18999862670898
2008-02-22,AMZN,3.6040000915527344
2008-02-22,JPM,43.93000030517578
2008-02-22,F,6.25
2008-02-22,CSCO,23.600000381469727
2008-02-25,MSFT,27.84000015258789
2008-02-25,JPM,44.02999877929688
2008-02-25,MS,45.27999877929688
2008-02-25,AMZN,3.6635000705718994
2008-02-25,F,6.460000038146973
2008-02-25,AAPL,4.276429176330566
2008-02-25,CSCO,23.799999237060547
2008-02-25,WFC,31.690000534057617
2008-02-26,MS,44.93000030517578
2008-02-26,JPM,43.720001220703125
2008-02-26,AAPL,4.255356788635254
2008-02-26,AMZN,3.5845000743865967
2008-02-26,F,6.519999980926514
2008-02-26,MSFT,28.3799991607666
2008-02-26,CSCO,24.06999969482422
2008-02-26,WFC,31.399999618530277
2008-02-27,F,6.599999904632568
2008-02-27,WFC,31.739999771118164
2008-02-27,JPM,44.40999984741211
2008-02-27,MS,45.880001068115234
2008-02-27,MSFT,28.26000022888184
2008-02-27,AAPL,4.3914289474487305
2008-02-27,CSCO,24.950000762939453
2008-02-27,AMZN,3.5434999465942383
2008-02-28,MSFT,27.93000030517578
2008-02-28,WFC,30.559999465942383
2008-02-28,F,6.619999885559082
2008-02-28,CSCO,24.65999984741211
2008-02-28,MS,44.400001525878906
2008-02-28,JPM,42.43999862670898
2008-02-28,AMZN,3.3924999237060547
2008-02-28,AAPL,4.63964319229126
2008-02-29,WFC,29.229999542236328
2008-02-29,CSCO,24.38999938964844
2008-02-29,F,6.53000020980835
2008-02-29,JPM,40.650001525878906
2008-02-29,AMZN,3.2235000133514404
2008-02-29,AAPL,4.465000152587891
2008-02-29,MS,42.119998931884766
2008-02-29,MSFT,27.200000762939453
2008-03-03,MSFT,26.989999771118164
2008-03-03,CSCO,24.399999618530277
2008-03-03,AAPL,4.347499847412109
2008-03-03,WFC,28.8700008392334
2008-03-03,AMZN,3.121500015258789
2008-03-03,MS,41.58000183105469
2008-03-03,F,6.179999828338623
2008-03-03,JPM,39.81999969482422
2008-03-04,CSCO,24.290000915527344
2008-03-04,WFC,28.82999992370605
2008-03-04,AMZN,3.2669999599456787
2008-03-04,F,6.130000114440918
2008-03-04,MS,41.34999847412109
2008-03-04,AAPL,4.450714111328125
2008-03-04,MSFT,27.59000015258789
2008-03-04,JPM,39.18999862670898
2008-03-05,MS,41.470001220703125
2008-03-05,AMZN,3.249500036239624
2008-03-05,F,6.119999885559082
2008-03-05,AAPL,4.446071147918701
2008-03-05,WFC,28.979999542236328
2008-03-05,MSFT,28.1200008392334
2008-03-05,CSCO,24.270000457763672
2008-03-05,JPM,38.7400016784668
2008-03-06,AAPL,4.318929195404053
2008-03-06,WFC,27.82999992370605
2008-03-06,AMZN,3.13700008392334
2008-03-06,MS,39.66999816894531
2008-03-06,F,5.940000057220459
2008-03-06,JPM,37.369998931884766
2008-03-06,CSCO,23.940000534057617
2008-03-06,MSFT,27.56999969482422
2008-03-07,F,5.78000020980835
2008-03-07,JPM,37.560001373291016
2008-03-07,MS,39.86000061035156
2008-03-07,AMZN,3.2044999599456787
2008-03-07,CSCO,24.11000061035156
2008-03-07,MSFT,27.8700008392334
2008-03-07,AAPL,4.366071224212647
2008-03-07,WFC,28.11000061035156
2008-03-10,MSFT,28.049999237060547
2008-03-10,AMZN,3.173500061035156
2008-03-10,F,5.599999904632568
2008-03-10,JPM,36.47999954223633
2008-03-10,MS,38.29999923706055
2008-03-10,CSCO,23.989999771118164
2008-03-10,WFC,27.88999938964844
2008-03-10,AAPL,4.2746429443359375
2008-03-11,MS,42.4900016784668
2008-03-11,CSCO,25.149999618530277
2008-03-11,MSFT,29.280000686645508
2008-03-11,AAPL,4.548213958740234
2008-03-11,AMZN,3.3575000762939453
2008-03-11,WFC,30.81999969482422
2008-03-11,JPM,38.84000015258789
2008-03-11,F,5.900000095367432
2008-03-12,F,5.699999809265137
2008-03-12,MSFT,28.6299991607666
2008-03-12,AMZN,3.325500011444092
2008-03-12,CSCO,25.13999938964844
2008-03-12,MS,41.0099983215332
2008-03-12,AAPL,4.501070976257324
2008-03-12,JPM,38.61000061035156
2008-03-12,WFC,29.540000915527344
2008-03-13,MS,41.59999847412109
2008-03-13,JPM,38.11000061035156
2008-03-13,AMZN,3.4159998893737797
2008-03-13,F,5.389999866485596
2008-03-13,WFC,29.479999542236328
2008-03-13,MSFT,28.6200008392334
2008-03-13,CSCO,24.950000762939453
2008-03-13,AAPL,4.569285869598389
2008-03-14,CSCO,24.31999969482422
2008-03-14,AAPL,4.521786212921143
2008-03-14,JPM,36.540000915527344
2008-03-14,MSFT,27.959999084472656
2008-03-14,F,5.289999961853027
2008-03-14,WFC,28.450000762939453
2008-03-14,MS,39.54999923706055
2008-03-14,AMZN,3.4110000133514404
2008-03-17,MS,36.380001068115234
2008-03-17,JPM,40.310001373291016
2008-03-17,AAPL,4.526071071624756
2008-03-17,F,5.110000133514404
2008-03-17,MSFT,28.299999237060547
2008-03-17,WFC,28.780000686645508
2008-03-17,AMZN,3.326499938964844
2008-03-17,CSCO,24.290000915527344
2008-03-18,WFC,31.540000915527344
2008-03-18,AAPL,4.743570804595947
2008-03-18,MSFT,29.420000076293945
2008-03-18,AMZN,3.5850000381469727
2008-03-18,MS,42.86000061035156
2008-03-18,CSCO,25.57999992370605
2008-03-18,JPM,42.709999084472656
2008-03-18,F,5.289999961853027
2008-03-19,MSFT,28.6200008392334
2008-03-19,JPM,42.470001220703125
2008-03-19,WFC,30.57999992370605
2008-03-19,CSCO,24.46999931335449
2008-03-19,MS,43.45000076293945
2008-03-19,AMZN,3.508500099182129
2008-03-19,AAPL,4.631071090698242
2008-03-19,F,5.449999809265137
2008-03-20,WFC,32.54999923706055
2008-03-20,F,5.619999885559082
2008-03-20,JPM,45.970001220703125
2008-03-20,AAPL,4.759643077850342
2008-03-20,MS,49.66999816894531
2008-03-20,AMZN,3.659499883651733
2008-03-20,CSCO,24.770000457763672
2008-03-20,MSFT,29.18000030517578
2008-03-24,WFC,32.09000015258789
2008-03-24,AAPL,4.983213901519775
2008-03-24,MSFT,29.170000076293945
2008-03-24,AMZN,3.797499895095825
2008-03-24,F,5.960000038146973
2008-03-24,MS,48.75
2008-03-24,CSCO,25.63999938964844
2008-03-24,JPM,46.54999923706055
2008-03-25,F,6.0
2008-03-25,WFC,32.060001373291016
2008-03-25,MS,49.45000076293945
2008-03-25,AMZN,3.758500099182129
2008-03-25,JPM,46.060001373291016
2008-03-25,CSCO,25.75
2008-03-25,MSFT,29.13999938964844
2008-03-25,AAPL,5.034999847412109
2008-03-26,JPM,44.11000061035156
2008-03-26,MS,47.790000915527344
2008-03-26,AAPL,5.180714130401611
2008-03-26,F,5.869999885559082
2008-03-26,WFC,30.809999465942383
2008-03-26,MSFT,28.559999465942383
2008-03-26,AMZN,3.690000057220459
2008-03-26,CSCO,24.780000686645508
2008-03-27,WFC,30.26000022888184
2008-03-27,MSFT,28.049999237060547
2008-03-27,AMZN,3.539999961853028
2008-03-27,F,5.829999923706055
2008-03-27,MS,45.68999862670898
2008-03-27,JPM,42.86000061035156
2008-03-27,CSCO,24.18000030517578
2008-03-27,AAPL,5.0089287757873535
2008-03-28,MSFT,27.90999984741211
2008-03-28,MS,44.7400016784668
2008-03-28,CSCO,24.07999992370605
2008-03-28,JPM,42.709999084472656
2008-03-28,AMZN,3.48799991607666
2008-03-28,WFC,29.350000381469727
2008-03-28,F,5.590000152587891
2008-03-28,AAPL,5.107500076293945
2008-03-31,AMZN,3.565000057220459
2008-03-31,JPM,42.95000076293945
2008-03-31,CSCO,24.09000015258789
2008-03-31,AAPL,5.125
2008-03-31,MSFT,28.3799991607666
2008-03-31,F,5.71999979019165
2008-03-31,WFC,29.100000381469727
2008-03-31,MS,45.70000076293945
2008-04-01,JPM,47.0
2008-04-01,AAPL,5.340356826782227
2008-04-01,MSFT,29.5
2008-04-01,MS,48.84999847412109
2008-04-01,CSCO,24.979999542236328
2008-04-01,WFC,31.489999771118164
2008-04-01,AMZN,3.8350000381469727
2008-04-01,F,5.96999979019165
2008-04-02,AMZN,3.868499994277954
2008-04-02,JPM,46.2400016784668
2008-04-02,WFC,30.530000686645508
2008-04-02,CSCO,24.959999084472656
2008-04-02,F,6.130000114440918
2008-04-02,AAPL,5.267499923706055
2008-04-02,MS,49.09000015258789
2008-04-02,MSFT,29.15999984741211
2008-04-03,AAPL,5.414642810821533
2008-04-03,CSCO,24.229999542236328
2008-04-03,MSFT,29.0
2008-04-03,WFC,30.790000915527344
2008-04-03,F,6.460000038146973
2008-04-03,AMZN,3.746999979019165
2008-04-03,JPM,46.27999877929688
2008-04-03,MS,48.880001068115234
2008-04-04,MS,47.59999847412109
2008-04-04,CSCO,24.38999938964844
2008-04-04,AMZN,3.8434998989105225
2008-04-04,JPM,45.56999969482422
2008-04-04,F,6.489999771118164
2008-04-04,MSFT,29.15999984741211
2008-04-04,WFC,30.93000030517578
2008-04-04,AAPL,5.467143058776856
2008-04-07,JPM,45.540000915527344
2008-04-07,AMZN,3.8450000286102295
2008-04-07,MSFT,29.15999984741211
2008-04-07,CSCO,23.940000534057617
